score,true_label
195.68453979492188,0.0
225.13229370117188,0.0
239.10699462890625,0.0
246.2370147705078,0.0
254.10877990722656,0.0
264.4121398925781,0.0
272.7628479003906,0.0
273.1749267578125,0.0
266.7477111816406,0.0
256.50018310546875,0.0
245.70469665527344,0.0
230.7823028564453,0.0
224.75572204589844,0.0
228.7283477783203,0.0
227.69302368164062,0.0
221.01739501953125,0.0
200.40390014648438,0.0
169.4293670654297,0.0
132.27761840820312,0.0
95.27183532714844,0.0
80.29652404785156,0.0
43.022220611572266,0.0
39.58740997314453,0.0
37.997589111328125,0.0
37.36155319213867,0.0
36.82923889160156,0.0
36.836360931396484,0.0
36.654422760009766,0.0
36.77482223510742,0.0
36.65765380859375,0.0
36.75666046142578,0.0
36.419525146484375,0.0
36.646183013916016,0.0
36.58634948730469,0.0
36.67692565917969,0.0
36.655208587646484,0.0
36.7341194152832,0.0
36.41518020629883,0.0
36.696197509765625,0.0
36.61979675292969,0.0
36.62019729614258,0.0
36.5223503112793,0.0
36.60688018798828,0.0
36.3873291015625,0.0
36.50581359863281,0.0
36.54649353027344,0.0
36.680625915527344,0.0
36.490264892578125,0.0
36.71000671386719,0.0
36.60722351074219,0.0
36.6187858581543,0.0
36.359989166259766,0.0
36.89452362060547,0.0
36.49176788330078,0.0
36.763553619384766,0.0
36.55615997314453,0.0
36.642433166503906,0.0
36.49893569946289,0.0
36.5657958984375,0.0
36.61582946777344,0.0
36.60706329345703,0.0
36.55067443847656,0.0
36.58976745605469,0.0
36.57565689086914,0.0
36.546512603759766,0.0
36.41685104370117,0.0
36.62895202636719,0.0
36.36408233642578,0.0
36.57151412963867,0.0
36.60786819458008,0.0
36.61900329589844,0.0
36.44929122924805,0.0
36.59364700317383,0.0
36.577972412109375,0.0
36.63205337524414,0.0
36.6588249206543,0.0
36.56541061401367,0.0
36.63059997558594,0.0
36.63407897949219,0.0
36.63792419433594,0.0
36.706180572509766,0.0
36.54179000854492,0.0
36.653987884521484,0.0
36.580745697021484,0.0
36.55533218383789,0.0
36.446895599365234,0.0
36.447269439697266,0.0
36.56844711303711,0.0
36.5590705871582,0.0
36.602848052978516,0.0
36.55301284790039,0.0
36.39707565307617,0.0
36.52855682373047,0.0
36.50523376464844,0.0
36.657649993896484,0.0
36.491947174072266,0.0
36.658145904541016,0.0
36.33905792236328,0.0
36.65003204345703,0.0
36.42140579223633,0.0
36.65397262573242,0.0
36.51287841796875,0.0
36.63620376586914,0.0
36.63779067993164,0.0
36.539798736572266,0.0
36.63969039916992,0.0
36.53327178955078,0.0
36.59175491333008,0.0
36.489715576171875,0.0
36.48891830444336,0.0
36.53386688232422,0.0
36.552188873291016,0.0
36.67241287231445,0.0
36.529205322265625,0.0
36.512786865234375,0.0
36.584617614746094,0.0
36.609012603759766,0.0
36.398380279541016,0.0
36.57899856567383,0.0
36.64219665527344,0.0
36.56112289428711,0.0
36.67915344238281,0.0
36.65679931640625,0.0
36.58776092529297,0.0
36.51437759399414,0.0
36.53982925415039,0.0
49.35735321044922,0.0
76.15340423583984,0.0
113.38321685791016,0.0
154.58160400390625,0.0
195.5049285888672,0.0
225.09994506835938,0.0
238.78634643554688,0.0
246.0271453857422,0.0
254.32565307617188,0.0
266.2242736816406,0.0
273.6241455078125,0.0
274.12896728515625,0.0
273.19476318359375,0.0
269.64215087890625,0.0
261.426513671875,0.0
252.37515258789062,0.0
254.0973358154297,0.0
254.60195922851562,0.0
251.2263946533203,0.0
245.02667236328125,0.0
218.65774536132812,0.0
180.8179931640625,0.0
143.18649291992188,0.0
102.41120910644531,0.0
79.92654418945312,0.0
44.332679748535156,0.0
40.18117141723633,0.0
38.492374420166016,0.0
37.5800666809082,0.0
37.30233383178711,0.0
36.929500579833984,0.0
36.96062088012695,0.0
37.00074005126953,0.0
36.815895080566406,0.0
37.029762268066406,0.0
36.68973159790039,0.0
36.75031280517578,0.0
36.97328186035156,0.0
36.81309509277344,0.0
36.828941345214844,0.0
36.60921096801758,0.0
36.623348236083984,0.0
36.74763488769531,0.0
36.724891662597656,0.0
36.61174774169922,0.0
36.850826263427734,0.0
36.5308837890625,0.0
36.763702392578125,0.0
36.578853607177734,0.0
36.615936279296875,0.0
36.60319519042969,0.0
36.7180290222168,0.0
36.7827033996582,0.0
36.75632858276367,0.0
36.6734733581543,0.0
36.62211608886719,0.0
36.7735710144043,0.0
36.66157913208008,0.0
36.55624771118164,0.0
36.519439697265625,0.0
36.42788314819336,0.0
36.68770980834961,0.0
36.53226089477539,0.0
36.868675231933594,0.0
36.61983108520508,0.0
36.61383819580078,0.0
36.54105758666992,0.0
36.66830825805664,0.0
36.53643035888672,0.0
36.687828063964844,0.0
36.511329650878906,0.0
36.60420608520508,0.0
36.533695220947266,0.0
36.52790069580078,0.0
36.63215637207031,0.0
36.61072540283203,0.0
36.561927795410156,0.0
36.694664001464844,0.0
36.52915954589844,0.0
36.76658630371094,0.0
36.4910888671875,0.0
36.562984466552734,0.0
36.52843475341797,0.0
36.579463958740234,0.0
36.55476760864258,0.0
36.4886360168457,0.0
36.512760162353516,0.0
36.688472747802734,0.0
36.60844039916992,0.0
36.69760513305664,0.0
36.59852600097656,0.0
36.49018096923828,0.0
36.547813415527344,0.0
36.56991195678711,0.0
36.456668853759766,0.0
36.86330795288086,0.0
36.493526458740234,0.0
36.702293395996094,0.0
36.58983612060547,0.0
36.58456039428711,0.0
36.4464225769043,0.0
36.63959884643555,0.0
36.56578063964844,0.0
36.60024642944336,0.0
36.67097091674805,0.0
36.6848258972168,0.0
36.56140899658203,0.0
36.58102798461914,0.0
36.49578094482422,0.0
36.696407318115234,0.0
36.51521301269531,0.0
36.58034896850586,0.0
36.49167251586914,0.0
36.5908088684082,0.0
36.488975524902344,0.0
36.69984817504883,0.0
36.485748291015625,0.0
36.716949462890625,0.0
36.56580352783203,0.0
36.70940017700195,0.0
36.41804504394531,0.0
36.64402770996094,0.0
36.5865364074707,0.0
36.774139404296875,0.0
36.46310043334961,0.0
36.61443328857422,0.0
36.59765625,0.0
36.656490325927734,0.0
36.560062408447266,0.0
37.418880462646484,0.0
54.55215835571289,0.0
84.12718963623047,0.0
120.24897003173828,0.0
161.89584350585938,0.0
203.79150390625,0.0
228.55006408691406,0.0
240.9402618408203,0.0
248.05267333984375,0.0
251.9219207763672,0.0
253.65530395507812,0.0
256.1944274902344,0.0
258.7092590332031,0.0
258.5378112792969,0.0
260.7575378417969,0.0
261.20758056640625,0.0
259.8955078125,0.0
261.01025390625,0.0
268.3446350097656,0.0
269.8096618652344,0.0
258.9065246582031,0.0
225.4947509765625,0.0
185.2894287109375,0.0
138.45172119140625,0.0
90.79054260253906,0.0
74.03858947753906,0.0
41.282203674316406,0.0
38.994659423828125,0.0
38.05218505859375,0.0
37.354026794433594,0.0
37.137351989746094,0.0
36.83131408691406,0.0
37.106868743896484,0.0
36.876708984375,0.0
36.92534255981445,0.0
36.839786529541016,0.0
36.818660736083984,0.0
36.76036071777344,0.0
36.89089584350586,0.0
36.72774124145508,0.0
36.81524658203125,0.0
36.78282928466797,0.0
36.70094299316406,0.0
36.70133590698242,0.0
36.7044677734375,0.0
36.70677185058594,0.0
36.7351188659668,0.0
36.50151443481445,0.0
36.803340911865234,0.0
36.60464859008789,0.0
36.74812698364258,0.0
36.576011657714844,0.0
36.65018081665039,0.0
36.68123245239258,0.0
36.55304718017578,0.0
36.69601058959961,0.0
36.62809753417969,0.0
36.5685920715332,0.0
36.77046203613281,0.0
36.59877014160156,0.0
36.65116882324219,0.0
36.49382781982422,0.0
36.58205795288086,0.0
36.66431427001953,0.0
36.49299621582031,0.0
36.637237548828125,0.0
36.66469955444336,0.0
36.536041259765625,0.0
36.739952087402344,0.0
36.61895751953125,0.0
36.53211212158203,0.0
36.5096435546875,0.0
36.61415481567383,0.0
36.518245697021484,0.0
36.728271484375,0.0
36.485504150390625,0.0
36.74089050292969,0.0
36.57243347167969,0.0
36.64554977416992,0.0
36.478424072265625,0.0
36.629676818847656,0.0
36.34274673461914,0.0
36.69026184082031,0.0
36.500152587890625,0.0
36.69050216674805,0.0
36.64955520629883,0.0
36.64485168457031,0.0
36.45752716064453,0.0
36.479766845703125,0.0
36.52216720581055,0.0
36.649444580078125,0.0
36.51048278808594,0.0
36.57759475708008,0.0
36.49866485595703,0.0
36.637542724609375,0.0
36.36445617675781,0.0
36.695316314697266,0.0
36.41941452026367,0.0
36.59303283691406,0.0
36.60264205932617,0.0
36.5758056640625,0.0
36.617462158203125,0.0
36.52337646484375,0.0
36.361724853515625,0.0
36.60366439819336,0.0
36.59098434448242,0.0
36.587120056152344,0.0
36.504112243652344,0.0
36.74722671508789,0.0
36.46689987182617,0.0
36.64706039428711,0.0
36.48945617675781,0.0
36.603477478027344,0.0
36.47713851928711,0.0
36.67670440673828,0.0
36.41468048095703,0.0
36.80828857421875,0.0
36.45320129394531,0.0
36.70857620239258,0.0
36.558719635009766,0.0
36.48549270629883,0.0
36.45442199707031,0.0
36.55864334106445,0.0
36.505958557128906,0.0
36.48666763305664,0.0
36.614627838134766,0.0
36.66975402832031,0.0
36.536869049072266,0.0
36.593536376953125,0.0
36.579010009765625,0.0
39.44146728515625,0.0
59.49421691894531,0.0
90.73136138916016,0.0
126.7601089477539,0.0
168.49891662597656,0.0
207.46307373046875,0.0
229.35650634765625,0.0
244.73379516601562,0.0
258.36572265625,0.0
271.26727294921875,0.0
283.77752685546875,0.0
294.8387145996094,0.0
291.012451171875,0.0
284.742431640625,0.0
278.3096618652344,0.0
271.443603515625,0.0
264.21905517578125,0.0
257.3472900390625,0.0
250.79861450195312,0.0
248.37863159179688,0.0
233.03598022460938,0.0
194.50625610351562,0.0
165.39505004882812,0.0
131.01773071289062,0.0
88.15560150146484,0.0
72.84461975097656,0.0
41.804439544677734,0.0
38.958518981933594,0.0
37.73786163330078,0.0
37.22593688964844,0.0
36.96195983886719,0.0
36.89100646972656,0.0
36.75709915161133,0.0
36.7950325012207,0.0
36.707916259765625,0.0
36.686912536621094,0.0
36.58772277832031,0.0
36.744510650634766,0.0
36.6419563293457,0.0
36.37085723876953,0.0
36.71500015258789,0.0
36.654014587402344,0.0
36.641021728515625,0.0
36.659942626953125,0.0
36.653045654296875,0.0
36.58477783203125,0.0
36.54897689819336,0.0
36.519439697265625,0.0
36.49959945678711,0.0
36.398719787597656,0.0
36.59028244018555,0.0
36.50858688354492,0.0
36.58992004394531,0.0
36.49593734741211,0.0
36.609928131103516,0.0
36.61088180541992,0.0
36.64514923095703,0.0
36.4195442199707,0.0
36.54905319213867,0.0
36.682308197021484,0.0
36.387481689453125,0.0
36.43614196777344,0.0
36.621498107910156,0.0
36.433189392089844,0.0
36.57532501220703,0.0
36.52686309814453,0.0
36.48420715332031,0.0
36.540950775146484,0.0
36.71234130859375,0.0
36.57493209838867,0.0
36.62791442871094,0.0
36.42130661010742,0.0
36.671348571777344,0.0
36.58595657348633,0.0
36.53937911987305,0.0
36.511329650878906,0.0
36.56550979614258,0.0
36.50460433959961,0.0
36.61466979980469,0.0
36.51753234863281,0.0
36.443931579589844,0.0
36.569541931152344,0.0
36.61135482788086,0.0
36.5732421875,0.0
36.6978759765625,0.0
36.376220703125,0.0
36.639625549316406,0.0
36.428672790527344,0.0
36.4764518737793,0.0
36.54838180541992,0.0
36.621925354003906,0.0
36.53774642944336,0.0
36.64275360107422,0.0
36.50877380371094,0.0
36.597557067871094,0.0
36.498714447021484,0.0
36.5094108581543,0.0
36.397064208984375,0.0
36.54094696044922,0.0
36.562461853027344,0.0
36.56938552856445,0.0
36.458099365234375,0.0
36.697940826416016,0.0
36.56732177734375,0.0
36.59410095214844,0.0
36.42801284790039,0.0
36.57653045654297,0.0
36.42525100708008,0.0
36.70927047729492,0.0
36.32294845581055,0.0
36.579933166503906,0.0
36.51102828979492,0.0
36.59067153930664,0.0
36.43353271484375,0.0
36.47688293457031,0.0
36.70975875854492,0.0
36.54060745239258,0.0
36.625911712646484,0.0
36.77440643310547,0.0
36.56291198730469,0.0
36.58233642578125,0.0
36.51246643066406,0.0
36.705257415771484,0.0
36.465789794921875,0.0
36.614501953125,0.0
36.55923080444336,0.0
36.730613708496094,0.0
36.46589279174805,0.0
36.630496978759766,0.0
36.45265197753906,0.0
42.59465408325195,0.0
63.756282806396484,0.0
97.56678009033203,0.0
135.23916625976562,0.0
176.8892364501953,0.0
212.75901794433594,0.0
229.59178161621094,0.0
237.48590087890625,0.0
243.19122314453125,0.0
251.98001098632812,0.0
266.33746337890625,0.0
286.08404541015625,0.0
302.7546081542969,0.0
311.7717590332031,0.0
308.51171875,0.0
298.4100036621094,0.0
276.9801940917969,0.0
257.87744140625,0.0
252.5726318359375,0.0
258.0461120605469,0.0
244.28921508789062,0.0
213.6150360107422,0.0
184.61288452148438,0.0
139.4525909423828,0.0
89.92830657958984,0.0
73.28221130371094,0.0
45.228851318359375,0.0
40.62535095214844,0.0
38.769039154052734,0.0
37.87894821166992,0.0
37.14484786987305,0.0
37.038570404052734,0.0
36.978477478027344,0.0
36.90102767944336,0.0
36.8768424987793,0.0
36.824180603027344,0.0
36.74032974243164,0.0
36.97174072265625,0.0
36.6974983215332,0.0
36.66570281982422,0.0
36.744136810302734,0.0
36.814205169677734,0.0
36.66634750366211,0.0
36.625701904296875,0.0
36.75699996948242,0.0
36.685455322265625,0.0
36.67913818359375,0.0
36.728755950927734,0.0
36.589847564697266,0.0
36.524688720703125,0.0
36.62369918823242,0.0
36.61890411376953,0.0
36.55949401855469,0.0
36.63169479370117,0.0
36.683780670166016,0.0
36.62779235839844,0.0
36.61732864379883,0.0
36.476844787597656,0.0
36.574859619140625,0.0
36.549312591552734,0.0
36.58903884887695,0.0
36.5748405456543,0.0
36.47826385498047,0.0
36.632713317871094,0.0
36.71559524536133,0.0
36.54753875732422,0.0
36.57448196411133,0.0
36.463050842285156,0.0
36.46094512939453,0.0
